URL,Product Name,price(Rs),rating,reviews
https://www.amazon.in/Wildcraft-Polyester-Black-Laptop-8903338054290/dp/B012D4QKHW/ref=sr_1_150?crid=2M096C61O4MLT&keywords=bags&qid=1692809525&sprefix=ba%2Caps%2C283&sr=8-150,Wildcraft 44 cms Polyester Black Laptop Bag (8903338054290),"1,629.00",4.3 out of 5 stars,686 ratings
https://www.amazon.in/DZert-Rumble-School-Backpacks-Cartoon/dp/B0994PHBSL/ref=sr_1_151?crid=2M096C61O4MLT&keywords=bags&qid=1692809525&sprefix=ba%2Caps%2C283&sr=8-151,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),249,3.7 out of 5 stars,"12,112 ratings"
https://www.amazon.in/BEAUTY-GIRLS-HOTSHOT1566-Backpack-Waterproof/dp/B0BG36CZD9/ref=sr_1_152?crid=2M096C61O4MLT&keywords=bags&qid=1692809525&sprefix=ba%2Caps%2C283&sr=8-152,BEAUTY GIRLS BY HOTSHOT1566|School Bag|Tuition Bag|College Backpack|ForGirls&Women|17Inch|32L Waterproof School Bag,740,4.1 out of 5 stars,198 ratings
https://www.amazon.in/Zebronics-Techshield-Compartment-15-6-inch-Polyester/dp/B0C6QTMYFG/ref=sr_1_153?crid=2M096C61O4MLT&keywords=bags&qid=1692809525&sprefix=ba%2Caps%2C283&sr=8-153,"Zebronics Techshield A1, 18 Liters, 1 Compartment Laptop Backpack and Front Pocket, fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Black)",599,5.0 out of 5 stars,4 ratings
https://www.amazon.in/Priority-ARC-Red-Polyester-Trolley/dp/B08HHD4T6W/ref=sr_1_154?crid=2M096C61O4MLT&keywords=bags&qid=1692809525&sprefix=ba%2Caps%2C283&sr=8-154,Priority ARC 56 cm Red Polyester 2 Wheel Duffle Trolley Bag | Travel Luggage for Men & Women,699,4.1 out of 5 stars,328 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjYxOTk2NTE5MzM3NTk5OjE2OTI4MDk1MjU6c3BfbXRmOjIwMTI3NjgzODcyMzk4OjowOjo&url=%2FUPPERCASE-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BXFDK5J2%2Fref%3Dsr_1_155_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809525%26sprefix%3Dba%252Caps%252C283%26sr%3D8-155-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","2,400",4.3 out of 5 stars,78 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjYxOTk2NTE5MzM3NTk5OjE2OTI4MDk1MjU6c3BfbXRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2FUppercase-Professional-Backpack-Resistant-Sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_156_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809525%26sprefix%3Dba%252Caps%252C283%26sr%3D8-156-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,800",4.4 out of 5 stars,89 ratings
https://www.amazon.in/WildHorn-Leather-Laptop-Messenger-Dimension/dp/B079HQKSZN/ref=sr_1_157?crid=2M096C61O4MLT&keywords=bags&qid=1692809525&sprefix=ba%2Caps%2C283&sr=8-157,WildHorn Leather Laptop Bag for Men I Fits Upto 15.6 Inch Laptop/MacBook I Padded Laptop Compartment I Carry Handles with Adjustable Strap I DIMENSION : L-16 inch W-4 inch H-12 inch,"2,629",4.2 out of 5 stars,973 ratings
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BHX7GY16/ref=sr_1_158?crid=2M096C61O4MLT&keywords=bags&qid=1692809525&sprefix=ba%2Caps%2C283&sr=8-158,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,849,3.9 out of 5 stars,"3,459 ratings"
https://www.amazon.in/Tabelito-NEO-Backpack-Business-Compartment/dp/B0C2D2Q52R/ref=sr_1_159?crid=2M096C61O4MLT&keywords=bags&qid=1692809525&sprefix=ba%2Caps%2C283&sr=8-159,"Tabelito® NEO 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook.",399,4.0 out of 5 stars,191 ratings
https://www.amazon.in/Safari-Persia-Hardside-Medium-Luggage/dp/B097JK7SP2/ref=sr_1_160?crid=2M096C61O4MLT&keywords=bags&qid=1692809525&sprefix=ba%2Caps%2C283&sr=8-160,Safari Persia Hardside Medium Size Check-in Luggage Pearl Blue Color 65cm,"3,219",3.7 out of 5 stars,29 ratings
https://www.amazon.in/Nivia-Beast-Gym-Green-Grey/dp/B078PJH887/ref=sr_1_161?crid=2M096C61O4MLT&keywords=bags&qid=1692809525&sprefix=ba%2Caps%2C283&sr=8-161,NIVIA Beast Gym Bag-4 Polyester/Unisex Gym Bags/Shoulder Bag for Men & Women with Separate Shoes Compartment/Carry Gym Accessories/Fitness Bag/Sports & Travel Bag/Sports Kit,620,4.2 out of 5 stars,"3,506 ratings"
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-charging-combination/dp/B09H7PK5ML/ref=sr_1_162?crid=2M096C61O4MLT&keywords=bags&qid=1692809525&sprefix=ba%2Caps%2C283&sr=8-162,TRUE HUMAN Anti-Theft and USB charging port backpack with security lock Laptop bag|office bag| for men and women (Grey),649,3.8 out of 5 stars,"1,910 ratings"
https://www.amazon.in/Chic-Buddy-Waterproof-Swimsuits-Toiletries/dp/B09KSBHC18/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1692809525&sprefix=ba%2Caps%2C283&sr=8-163,"Chic Buddy Waterproof Wet Bag, Washable, Reusable for Travel, Beach, Pool, Stroller, Diapers, Dirty Gym Clothes, Wet Swimsuits, Toiletries",309,4.4 out of 5 stars,402 ratings
https://www.amazon.in/Lunars-Router-Resistant-Raincover-Organiser/dp/B08YR63B9M/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1692809525&sprefix=ba%2Caps%2C283&sr=8-164,"Lunar's 35 L Laptop Office/School/Travel/Business Backpack Water Proof - Fits Up to 15.6 Inch Laptop Notebook, With Raincover, Inside Organiser and 1 Year Warranty (All)",778,3.8 out of 5 stars,"1,138 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjYxOTk2NTE5MzM3NTk5OjE2OTI4MDk1MjU6c3BfYnRmOjIwMDk3NTc5NTAxNzk4OjowOjo&url=%2FUppercase-Medium-Laptop-Backpack-2100Ebp1%2Fdp%2FB0B691HSL3%2Fref%3Dsr_1_165_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809525%26sprefix%3Dba%252Caps%252C283%26sr%3D8-165-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,uppercase 14 Ltrs Medium (14.6 Inch) Laptop Backpack 2100EBP1 Roll Top Office College 3x More Water Repellent Sustainable Bags With Rainproof Zippers For Unisex,"1,000",4.2 out of 5 stars,180 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjYxOTk2NTE5MzM3NTk5OjE2OTI4MDk1MjU6c3BfYnRmOjIwMDk3NjEyMjMxNjk4OjowOjo&url=%2Fuppercase-Backpack-1800EBP1-resistant-sustainable%2Fdp%2FB0B9T4YDPX%2Fref%3Dsr_1_166_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809525%26sprefix%3Dba%252Caps%252C283%26sr%3D8-166-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Laptop Backpack Printed Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys & Girls(Pink)","1,200",4.4 out of 5 stars,35 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODk0NTYxMjMyNDA4NTk5OjE2OTI4MDk2MTI6c3BfYXRmX25leHQ6MzAwMDEyMzM5NDMyODMyOjowOjo&url=%2FHOEXL-Expandable-Laptop-Backpack-Water-resistant%2Fdp%2FB0C3J2RLHP%2Fref%3Dsr_1_161_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809612%26sprefix%3Dba%252Caps%252C283%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"HOEXL 42L Expandable Laptop Backpack - Premium Laptop Backpacks for Men, Women for Travel, School, College - Tech Bag with USB - Bagpacker Bag for Men, 17 inch Laptop Bags for Multipurpose with Water-resistant, Smart Bag with Multiple Compartments","2,699",5.0 out of 5 stars,35 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODk0NTYxMjMyNDA4NTk5OjE2OTI4MDk2MTI6c3BfYXRmX25leHQ6MjAwNjM3ODQ0NTgzOTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_162_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809612%26sprefix%3Dba%252Caps%252C283%26sr%3D8-162-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,600",4.0 out of 5 stars,540 ratings
https://www.amazon.in/ASUS-Backpack-Cross-Dyed-Material-Suitable/dp/B09Q68446F/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1692809612&sprefix=ba%2Caps%2C283&sr=8-163,"ASUS BP4600 Laptop Backpack (Grey), with Cross-dyed Woven Fabric Material, Suitable for up to 40.64 cm (16-inch) Laptop","1,199.00",4.4 out of 5 stars,63 ratings
https://www.amazon.in/HAMMONDS-FLYCATCHER-Laptop-Bag-Men/dp/B083M1QK32/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1692809612&sprefix=ba%2Caps%2C283&sr=8-164,HAMMONDS FLYCATCHER Laptop Bag for Men - Genuine Leather Messenger Shoulder Bag - Fits 14/15.6/16 Inch Laptops - Brown Office Bag - Multiple Pockets -Water Resistant -Executive Bag for Work and Travel,"5,255.00",4.4 out of 5 stars,580 ratings
https://www.amazon.in/WALKENT-Craft-Laptop-Bag-Anti-Theft/dp/B0978JT5HR/ref=sr_1_165?crid=2M096C61O4MLT&keywords=bags&qid=1692809612&sprefix=ba%2Caps%2C283&sr=8-165,WALKENT Premium 15.6 Inch Laptop Bag Anti-Theft | Waterproof Backpack | External USB | Multiple Pockets | Cushioned Strap | For Office College Men Women - Craft (27ltr),"2,490.00",4.1 out of 5 stars,434 ratings
https://www.amazon.in/Kuber-Industries-Avengers-Backpacks-Waterproof/dp/B0BP7JFYDV/ref=sr_1_166?crid=2M096C61O4MLT&keywords=bags&qid=1692809612&sprefix=ba%2Caps%2C283&sr=8-166,Kuber Industries Marvel Avengers School Bag for Kids|Stylish Backpacks for Kids|Rexine Waterproof Shoulder Straps Bag (Blue),664,3.9 out of 5 stars,75 ratings
https://www.amazon.in/NORTH-ZONE-Northzone-Business-Messenger/dp/B0C555LQF4/ref=sr_1_167?crid=2M096C61O4MLT&keywords=bags&qid=1692809612&sprefix=ba%2Caps%2C283&sr=8-167,NORTH ZONE Northzone Sling Cross Body Travel Office Business Messenger One Side Shoulder Pouch Bag Money Bag for Men and Women,249,3.8 out of 5 stars,70 ratings
https://www.amazon.in/Storite-Travel-Bag-Lightweight-GreenPink/dp/B0B3JBYZ8C/ref=sr_1_168?crid=2M096C61O4MLT&keywords=bags&qid=1692809612&sprefix=ba%2Caps%2C283&sr=8-168,"Storite Nylon 46 Cm Multi Purpose Travel Duffle Bag for Women with Dry and Wet Separate Pocket, Lightweight Waterproof Backpack Carry Luggage Bag with Shoe Compartment (GreenPink, 46x23x25 cm)","1,399.00",4.2 out of 5 stars,382 ratings
https://www.amazon.in/Lavie-Womens-Ushawu-Satchel-Handbag/dp/B0B3J9J9CK/ref=sr_1_169?crid=2M096C61O4MLT&keywords=bags&qid=1692809612&sprefix=ba%2Caps%2C283&sr=8-169,Lavie Women's Ushawu Satchel Bag | Ladies Purse Handbag,"1,099",4.1 out of 5 stars,"7,036 ratings"
https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0101/dp/B07G44G1DC/ref=sr_1_170?crid=2M096C61O4MLT&keywords=bags&qid=1692809612&sprefix=ba%2Caps%2C283&sr=8-170,Gear Vintage2 28L Medium Faux Leather Water Resistant Anti Theft Unisex Laptop Backpack for Men/Women- Black,979,4.4 out of 5 stars,"1,881 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODk0NTYxMjMyNDA4NTk5OjE2OTI4MDk2MTI6c3BfbXRmOjIwMTI3NjgzODcyMzk4OjowOjo&url=%2FUPPERCASE-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BXFDK5J2%2Fref%3Dsr_1_171_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809612%26sprefix%3Dba%252Caps%252C283%26sr%3D8-171-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","2,400",4.3 out of 5 stars,78 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODk0NTYxMjMyNDA4NTk5OjE2OTI4MDk2MTI6c3BfbXRmOjIwMDk3NTc5NTAxNzk4OjowOjo&url=%2FUppercase-Medium-Laptop-Backpack-2100Ebp1%2Fdp%2FB0B691HSL3%2Fref%3Dsr_1_172_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809612%26sprefix%3Dba%252Caps%252C283%26sr%3D8-172-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,uppercase 14 Ltrs Medium (14.6 Inch) Laptop Backpack 2100EBP1 Roll Top Office College 3x More Water Repellent Sustainable Bags With Rainproof Zippers For Unisex,"1,000",4.2 out of 5 stars,180 ratings
https://www.amazon.in/LOOKMUSTER-Waterproof-Backpack-College-Business/dp/B0BS6YGKMC/ref=sr_1_173?crid=2M096C61O4MLT&keywords=bags&qid=1692809612&sprefix=ba%2Caps%2C283&sr=8-173,LOOKMUSTER Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack…,613,3.8 out of 5 stars,46 ratings
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVCBFM7/ref=sr_1_174?crid=2M096C61O4MLT&keywords=bags&qid=1692809612&sprefix=ba%2Caps%2C283&sr=8-174,ADISA 32L large laptop backpack office bag college travel back pack with rain cover,599,3.9 out of 5 stars,322 ratings
https://www.amazon.in/LIKE-STYLE-Crossbody-Compartment-Statement/dp/B0BNF1BPST/ref=sr_1_175?crid=2M096C61O4MLT&keywords=bags&qid=1692809612&sprefix=ba%2Caps%2C283&sr=8-175,LIKE STYLE Printed Sling Crossbody Bag For Women| Print Vegan Leather Purse With 1 Compartment | Zip Closure With Statement Strap| Stylish & Durable,199,3.2 out of 5 stars,252 ratings
https://www.amazon.in/Skybags-Unisex-Adjustable-Polyester-Backpack/dp/B0BJ763F7Y/ref=sr_1_176_mod_primary_new?crid=2M096C61O4MLT&keywords=bags&qid=1692809612&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=8-176,Skybags Kick Unisex Adjustable Strap Polyester Laptop Backpack,"1,379",4.0 out of 5 stars,72 ratings
https://www.amazon.in/Business-Casual-Resistant-Laptop-Backpack/dp/B0862V2GKH/ref=sr_1_177?crid=2M096C61O4MLT&keywords=bags&qid=1692809612&sprefix=ba%2Caps%2C283&sr=8-177,MI Business Casual 21L Water Resistant Laptop Backpack,"1,099",4.4 out of 5 stars,"1,392 ratings"
https://www.amazon.in/Inovera-Label-Women-Handbags-Shoulder/dp/B08CMQD4BC/ref=sr_1_178?crid=2M096C61O4MLT&keywords=bags&qid=1692809612&sprefix=ba%2Caps%2C283&sr=8-178,INOVERA (LABEL) Women Handbags Shoulder Hobo Bag Purse With Long Strap,"1,299",4.1 out of 5 stars,"8,543 ratings"
https://www.amazon.in/DZert-Kids-Grey-School-Years/dp/B07QD1M3R9/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1692809612&sprefix=ba%2Caps%2C283&sr=8-179,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),200,3.7 out of 5 stars,"3,196 ratings"
https://www.amazon.in/Wildcraft-Black-Casual-Backpack-11652-Black/dp/B079Q79FX5/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1692809612&sprefix=ba%2Caps%2C283&sr=8-180,Wildcraft 31 Ltrs Black Casual Backpack (11652-Black),"1,190.00",4.3 out of 5 stars,370 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODk0NTYxMjMyNDA4NTk5OjE2OTI4MDk2MTI6c3BfYnRmOjIwMTU1OTQwODQxNzk4OjowOjo&url=%2FTabelito-NEO-Backpack-Business-Compartment%2Fdp%2FB0C2D24G29%2Fref%3Dsr_1_181_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809612%26sprefix%3Dba%252Caps%252C283%26sr%3D8-181-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Tabelito® NEO 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook.",399,4.0 out of 5 stars,191 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODk0NTYxMjMyNDA4NTk5OjE2OTI4MDk2MTI6c3BfYnRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2FUppercase-Professional-Backpack-Resistant-Sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_182_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809612%26sprefix%3Dba%252Caps%252C283%26sr%3D8-182-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,800",4.4 out of 5 stars,89 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzE2MzM3MzI2MzU5NTk5OjE2OTI4MDk2OTk6c3BfYXRmX25leHQ6MzAwMDEyMzM5NDMyODMyOjowOjo&url=%2FHOEXL-Expandable-Laptop-Backpack-Water-resistant%2Fdp%2FB0C3J2RLHP%2Fref%3Dsr_1_177_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809699%26sprefix%3Dba%252Caps%252C283%26sr%3D8-177-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"HOEXL 42L Expandable Laptop Backpack - Premium Laptop Backpacks for Men, Women for Travel, School, College - Tech Bag with USB - Bagpacker Bag for Men, 17 inch Laptop Bags for Multipurpose with Water-resistant, Smart Bag with Multiple Compartments","2,699",5.0 out of 5 stars,35 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzE2MzM3MzI2MzU5NTk5OjE2OTI4MDk2OTk6c3BfYXRmX25leHQ6MjAxNTM5NjI0MjE0OTg6OjA6Og&url=%2FFUR-JADEN-Anti-Theft-Backpack-Professionals%2Fdp%2FB0C28QQMFJ%2Fref%3Dsr_1_178_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809699%26sprefix%3Dba%252Caps%252C283%26sr%3D8-178-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,FUR JADEN Pro Series Smart Tech Anti-Theft Laptop Backpack With USB-A and USB-C Type Charging Port for Men & Women For Business Professionals & College Students,"3,499",4.6 out of 5 stars,99 ratings
https://www.amazon.in/Safari-Overnighter-Resistant-Travelling-All-Purpose/dp/B097JM98M1/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1692809699&sprefix=ba%2Caps%2C283&sr=8-179,"Safari Seek 32 Ltrs Overnighter Travel Laptop Backpack (Blue), Water Resistant Spacious Bag for Travelling and Camping, All-Purpose Bag for Business & Leisure","1,959",4.3 out of 5 stars,186 ratings
https://www.amazon.in/Tabelito-NEXA-Backpack-Business-Compartment/dp/B0C2D4T9R5/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1692809699&sprefix=ba%2Caps%2C283&sr=8-180,"Tabelito® NEXA 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook. (GREY)",399,4.2 out of 5 stars,116 ratings
https://www.amazon.in/Tabelito-NEXA-Backpack-Business-Compartment/dp/B0C2D4KWQ6/ref=sr_1_181?crid=2M096C61O4MLT&keywords=bags&qid=1692809699&sprefix=ba%2Caps%2C283&sr=8-181,"Tabelito® NEXA 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook. (GREY)",399,4.2 out of 5 stars,116 ratings
https://www.amazon.in/Tabelito-NEO-Backpack-Business-Compartment/dp/B0C2D24G29/ref=sr_1_182?crid=2M096C61O4MLT&keywords=bags&qid=1692809699&sprefix=ba%2Caps%2C283&sr=8-182,"Tabelito® NEO 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook.",399,4.0 out of 5 stars,191 ratings
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B09T2TCSW7/ref=sr_1_183?crid=2M096C61O4MLT&keywords=bags&qid=1692809699&sprefix=ba%2Caps%2C283&sr=8-183,Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey),629,3.9 out of 5 stars,"1,373 ratings"
https://www.amazon.in/Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W3XLDM2/ref=sr_1_184?crid=2M096C61O4MLT&keywords=bags&qid=1692809699&sprefix=ba%2Caps%2C283&sr=8-184,Amazon Basics Laptop Backpack,649,4.2 out of 5 stars,513 ratings
https://www.amazon.in/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y3KCN32/ref=sr_1_185?crid=2M096C61O4MLT&keywords=bags&qid=1692809699&sprefix=ba%2Caps%2C283&sr=8-185,"TABELITO Casual Laptop Backpack 15.6-inch, 25 LTR Water Repellent",549,4.1 out of 5 stars,724 ratings
https://www.amazon.in/Half-Moon-Laptop-Bag-Compartment/dp/B0C1NZLF67/ref=sr_1_186?crid=2M096C61O4MLT&keywords=bags&qid=1692809699&sprefix=ba%2Caps%2C283&sr=8-186,Half Moon Valex Unisex School Bag/ 15.6 inch Laptop Backpack/College Bagpack/Office Back Packed | Laptop Bag for Men & Women | School Bags for Boys & Girls with Small Pockets & Laptop Compartment,649,3.7 out of 5 stars,94 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzE2MzM3MzI2MzU5NTk5OjE2OTI4MDk2OTk6c3BfbXRmOjIwMDYzNzg0NDU4Mzk4OjowOjo&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_187_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809699%26sprefix%3Dba%252Caps%252C283%26sr%3D8-187-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,600",4.0 out of 5 stars,540 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzE2MzM3MzI2MzU5NTk5OjE2OTI4MDk2OTk6c3BfbXRmOjIwMTI3NjgzODcyMzk4OjowOjo&url=%2FUPPERCASE-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BXFDK5J2%2Fref%3Dsr_1_188_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809699%26sprefix%3Dba%252Caps%252C283%26sr%3D8-188-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","2,400",4.3 out of 5 stars,78 ratings
https://www.amazon.in/Genie-Flamenco2-Backpack-Compatible-Resistant/dp/B08YF1XJXY/ref=sr_1_189?crid=2M096C61O4MLT&keywords=bags&qid=1692809699&sprefix=ba%2Caps%2C283&sr=8-189,"Genie Flamenco Laptop Backpack for Women, 16 inches Office Bag, Sky Blue Stylish and Trendy Bag for Office and College",803,4.4 out of 5 stars,"1,152 ratings"
https://www.amazon.in/Skybags-Cardiff-Polyester-Travel-DFTCAR52RED/dp/B073JRRW74/ref=sr_1_190?crid=2M096C61O4MLT&keywords=bags&qid=1692809699&sprefix=ba%2Caps%2C283&sr=8-190,Skybags Cardiff Polyester 52 Cms Wheel Travel Duffle Bag (Red),"1,707.00",4.2 out of 5 stars,"5,510 ratings"
https://www.amazon.in/Storite-Cross-Travel-Dark-Grey/dp/B07PFF4RYC/ref=sr_1_191?crid=2M096C61O4MLT&keywords=bags&qid=1692809699&sprefix=ba%2Caps%2C283&sr=8-191,Storite Stylish Padded Small Nylon Sling Cross Body Travel Office Business Messenger One Side Shoulder Bag for Men Women (25x16x7.5cm) (Dark Grey),395,4.1 out of 5 stars,"8,667 ratings"
https://www.amazon.in/Amazon-15-6-Inch-Backpack-College-Anti-Theft/dp/B0C8NWKRRH/ref=sr_1_192?crid=2M096C61O4MLT&keywords=bags&qid=1692809699&sprefix=ba%2Caps%2C283&sr=8-192,"Amazon Basics Slope 15.6-Inch Laptop Backpack for Office or College, Anti-Theft Design (23 L, Black)",869,4.3 out of 5 stars,218 ratings
https://www.amazon.in/Tabelito%C2%AE-Delta-Waterproof-Backpack-Compatible/dp/B0BLK1Z7DQ/ref=sr_1_193?crid=2M096C61O4MLT&keywords=bags&qid=1692809699&sprefix=ba%2Caps%2C283&sr=8-193,"Tabelito® DELTA Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Compatible with 15.6 inch Laptop) 30 L, (6 Month Warranty)",599,4.4 out of 5 stars,198 ratings
